"arrive_station_id","citizen_id"
990,"AAAAM7140"
1030,"AAAAS0171"
1047,"AAAAG1103"
1035,"ABBAF7437"
990,"ABBAJ1321"
1040,"AAAAW2744"
1060,"AAAAQ6723"
1040,"ABBAB9982"
990,"AAAAD5816"
1010,"ABBAB0003"
1010,"AAAAC9069"
1030,"AAAAY9385"
1010,"ABBAC1220"
1035,"AAAAK0310"
990,"ABBAA2769"
1010,"AAAAS2672"
1040,"ABBAF3001"
1060,"AAAAJ8140"
1060,"AAAAY4128"
990,"AAAAZ3715"
1020,"AAAAN0441"
1040,"ABBAF6970"
990,"ABBAH7164"
990,"AAAAH2890"
990,"AAAAT3479"
1070,"ABBAF2175"
1020,"AAAAD7567"
990,"ABBAF8979"
1070,"AAAAI9974"
1060,"ABBAF8353"
1020,"AAAAW9983"
1060,"ABBAF5074"
1040,"ABBAF8310"
1040,"AAAAH7984"
990,"AAAAO7008"
1047,"AAABC6959"
1010,"AAABC2310"
1040,"ABBAH0010"
1070,"AAAAX0921"
1010,"AAAAI6002"
990,"AAAAG6764"
1050,"AAAAC3498"
990,"AAAAL3949"
990,"AAAAO6785"
1070,"AAAAO2605"
1000,"ABBAG9914"
1035,"AAABB2640"
1070,"AAAAO3682"
1047,"AAAAS0890"
990,"AAABB6378"
1043,"AAAAJ0769"
1010,"ABBAC2699"
1040,"AAABA5624"
1000,"AAAAF0767"
990,"AAAAT0776"
1040,"AAAAJ2149"
990,"AAAAH9926"
1070,"AAABD6148"
990,"AAAAG9645"
1040,"AAAAR6751"
1040,"AAABC9808"
1020,"AAAAU8175"
1010,"AAAAS5006"
1070,"AAAAY9363"
990,"AAAAK7154"
1060,"AAAAE1836"
1040,"AAABB1768"
990,"ABBAB8370"
1043,"AAAAQ7864"
990,"AAAAK8601"
990,"AAAAB8164"
1035,"AAAAR0628"
1060,"ABBAE8922"
1070,"AAAAT1962"
1040,"AAAAM7869"
990,"AAAAJ2443"
1040,"AAAAR5327"
990,"AAAAW7495"
990,"AAAAG9399"
990,"AAAAX2982"
1070,"AAABC7155"
990,"AAAAP9786"
1030,"AAAAI8419"
1020,"AAABD9051"
1070,"AAAAT7883"
1050,"ABBAF5330"
1010,"AAAAS0936"
990,"AAAAL7979"
1020,"ABBAE2428"
1010,"ABBAI4574"
1070,"AAAAJ7016"
990,"ABBAB6676"
990,"ABBAC2889"
1010,"ABBAD8310"
1000,"ABBAB4762"
1010,"AAAAQ6439"
1070,"AAAAG8835"
990,"AAAAM0050"
1060,"AAABC6052"
1020,"ABBAA1525"
990,"AAABB4908"
1040,"ABBAI4884"
1070,"ABBAE3047"
1010,"AAAAY4269"
1040,"AAAAH2434"
1010,"AAABB3760"
1010,"ABBAI6097"
990,"AAAAF3629"
1050,"ABBAH5627"
1070,"AAAAQ2099"
1060,"AAAAU8569"
990,"ABBAB1440"
990,"ABBAC3978"
1050,"AAAAD9007"
990,"ABBAF2226"
1040,"AAAAW6083"
990,"AAAAY7374"
1070,"AAAAV5737"
1000,"AAAAN0401"
990,"AAAAQ6704"
990,"AAAAW8468"
1040,"AAABA3457"
1010,"AAAAA6303"
990,"AAABA3094"
990,"AAAAR5524"
990,"AAAAO2451"
1035,"ABBAI5002"
990,"ABBAG4457"
990,"AAAAZ1107"
990,"AAAAZ7492"
1010,"AAAAX9055"
1030,"AAAAF0752"
990,"AAABA6893"
990,"AAAAD7620"
990,"ABBAI2531"
1020,"AAABB2290"
1070,"ABBAE5227"
1070,"AAAAF8801"
1070,"AAABC3235"
1020,"AAAAD6143"
1030,"AAAAE0180"
1010,"ABBAD2299"
1040,"AAAAZ4328"
1050,"AAABC8915"
990,"AAAAL5752"
990,"AAAAP9481"
1070,"AAAAU3539"
1070,"AAAAY1798"
990,"AAAAC4823"
1010,"AAAAR9030"
1040,"AAAAR5842"
1010,"ABBAF3995"
1060,"ABBAF2138"
1030,"AAAAP5939"
990,"AAAAM5024"
1040,"AAAAB6803"
1010,"ABBAI0527"
1040,"AAAAT2180"
990,"AAAAN1348"
1070,"AAAAG9948"
1040,"AAAAD3748"
1040,"AAAAI8494"
990,"ABBAA4236"
990,"AAAAD9700"
1060,"AAAAA3082"
1010,"AAABD4206"
1060,"AAAAV3369"
1040,"AAABC8553"
1047,"AAABA0439"
990,"ABBAA3017"
1040,"ABBAC1546"
1030,"ABBAE2119"
990,"AAAAR4209"
1020,"AAAAZ4348"
990,"ABBAB9547"
1010,"AAABC1365"
1040,"AAAAY4897"
1020,"ABBAD6260"
1030,"AAAAE7230"
1040,"AAAAI6019"
1000,"AAAAH5050"
990,"AAAAQ4146"
1070,"ABBAJ1154"
990,"ABBAI0583"
1043,"AAAAB2378"
1040,"AAAAO7242"
1035,"AAAAD9327"
1035,"AAABC7842"
1010,"AAAAW2070"
1000,"AAAAS9777"
990,"AAAAI0343"
1010,"AAAAN4471"
1040,"ABBAC5901"
1070,"AAAAO0632"
990,"AAAAL3258"
990,"AAAAU7764"
990,"AAAAA7739"
990,"AAAAF5823"
1030,"AAAAT4061"
1000,"AAAAI5467"
1070,"AAABD9126"
1050,"AAAAT2400"
1010,"AAAAY1328"
990,"AAAAX6633"
1070,"AAAAP8324"
990,"AAAAE5323"
1035,"ABBAE8642"
990,"AAAAI9703"
1000,"AAAAC6002"
990,"AAAAJ7446"
1050,"AAAAN5064"
990,"AAAAY7556"
1040,"ABBAI1402"
1050,"AAABC2833"
1070,"AAAAO3270"
1070,"AAAAH4954"
1010,"AAAAK9478"
1040,"ABBAF2572"
1020,"ABBAH8169"
1010,"AAAAJ4007"
990,"AAAAU9604"
990,"ABBAG7130"
990,"ABBAH8794"
1070,"ABBAB1418"
990,"AAAAM7166"
990,"AAAAJ8687"
1010,"AAABB5352"
1000,"AAAAR0387"
1060,"ABBAI0503"
1047,"AAABD8145"
1040,"AAAAE9321"
1040,"AAAAQ3239"
1010,"AAABA1735"
990,"ABBAA1364"
1040,"AAAAP0170"
1060,"AAAAR3300"
1000,"ABBAJ7241"
990,"AAAAU3827"
990,"AAAAV2746"
990,"AAAAR7113"
990,"AAAAV5943"
1070,"ABBAB0549"
990,"AAAAY6582"
1050,"AAAAS8431"
1040,"AAAAT8985"
990,"ABBAH3386"
990,"ABBAE8728"
1010,"ABBAD3066"
990,"AAAAY5608"
990,"AAAAM6724"
990,"AAAAN5583"
1010,"AAAAS1505"
1040,"AAAAM4463"
1070,"AAABD3265"
1000,"AAAAO8833"
990,"ABBAA9896"
1010,"AAABA4437"
1070,"ABBAH9989"
1070,"AAAAQ0388"
1010,"ABBAH6334"
990,"AAAAT9698"
1047,"ABBAB1377"
1010,"AAAAN4869"
990,"AAABA0369"
1030,"AAAAV9796"
990,"AAAAV5769"
1000,"ABBAC0054"
1040,"ABBAH9674"
1030,"ABBAJ2185"
990,"ABBAE0452"
1020,"AAAAC5488"
1010,"AAABD6043"
990,"AAAAU2743"
1020,"AAABA8345"
990,"AAAAI3863"
1010,"ABBAH4389"
1000,"AAAAI6130"
1050,"AAAAX6680"
1030,"AAAAG7340"
1050,"ABBAC1700"
1040,"AAAAC1268"
990,"AAAAN3285"
1000,"AAAAX4138"
1040,"AAAAX1371"
1040,"AAAAI1874"
1060,"AAAAL9378"
1010,"ABBAE1306"
990,"AAAAG1439"
1040,"AAAAR7805"
1020,"AAABC7127"
1060,"AAAAO2005"
990,"AAABD1289"
1010,"AAABC1022"
1060,"ABBAF7506"
1020,"AAAAE2992"
1050,"ABBAJ0675"
1020,"AAAAI1639"
1060,"AAAAA0357"
1040,"AAAAD9109"
990,"AAAAM9964"
990,"AAAAF4402"
1050,"AAAAD5514"
1000,"AAAAG5670"
1050,"AAAAF3951"
1010,"AAAAV3400"
1010,"AAAAQ8847"
990,"AAAAR3103"
1070,"AAAAT3182"
1030,"ABBAF1481"
990,"AAAAA2420"
1070,"AAAAB1907"
1060,"AAAAN1646"
990,"AAAAC4102"
1020,"AAAAN1790"
990,"ABBAJ0350"
1010,"AAAAM6976"
1070,"AAABA9708"
990,"ABBAG5060"
990,"AAAAX7833"
1010,"AAABA1479"
1070,"AAAAI0781"
1050,"AAABB6549"
990,"AAAAI5266"
1070,"ABBAD3048"
1000,"AAAAC6139"
1060,"AAAAO8186"
1050,"AAAAC4373"
990,"ABBAI1485"
1035,"AAAAD5033"
1040,"AAAAW1256"
990,"AAAAZ7798"
990,"AAAAQ8197"
1040,"AAAAU3201"
1035,"AAAAX4328"
1030,"ABBAH7189"
1070,"AAABC6049"
1020,"AAAAB4681"
1000,"AAAAC2713"
1000,"AAAAU1596"
1060,"AAAAW4925"
990,"AAAAV5814"
990,"AAAAM1550"
1070,"AAAAD1651"
990,"AAAAT7452"
1070,"AAAAF0505"
1010,"AAAAS3125"
990,"ABBAG7124"
1060,"ABBAI6586"
1000,"AAABB9050"
990,"AAAAB6515"
1070,"ABBAG5483"
1035,"AAAAO6272"
1070,"AAAAB6300"
1060,"AAAAX2410"
1070,"AAABB9765"
1010,"AAAAY4439"
990,"AAABC3643"
990,"AAAAC0210"
1070,"AAAAD5193"
1047,"AAAAP6989"
990,"AAAAJ0817"
990,"AAAAJ0886"
1035,"AAAAP2342"
1000,"AAAAI0212"
990,"AAABA6020"
990,"ABBAG1973"
1030,"ABBAJ1766"
1060,"ABBAH2012"
1070,"ABBAE5895"
1030,"ABBAE4871"
990,"AAAAK3235"
1070,"ABBAB5886"
1040,"ABBAC3510"
990,"AAAAH9335"
990,"AAAAT6818"
990,"ABBAB6656"
1010,"AAABC8315"
990,"AAAAR6365"
1000,"AAAAG2361"
1020,"AAAAO7334"
1050,"AAAAQ7516"
990,"ABBAA1428"
1020,"AAAAF9462"
1020,"AAAAP5314"
1010,"AAAAP0683"
990,"ABBAA8343"
990,"AAABD9907"
1060,"AAAAO1784"
990,"AAAAG8545"
1030,"AAABB8269"
990,"AAAAO4314"
1047,"AAAAD7007"
1035,"AAAAA5904"
990,"AAAAE5020"
990,"AAAAO7152"
1040,"AAAAM8418"
1070,"AAAAG4490"
1030,"AAAAR9708"
1000,"AAAAE3882"
990,"AAAAV2805"
990,"ABBAC7054"
1010,"AAAAP8660"
990,"AAAAA6756"
1030,"ABBAC7113"
990,"AAABC2604"
1020,"AAAAZ9178"
1070,"AAAAU5467"
990,"AAABD6445"
1030,"AAAAS3377"
990,"AAAAH0049"
1000,"ABBAH8012"
1010,"ABBAF0295"
1010,"ABBAF9930"
990,"AAAAF9897"
1010,"AAAAF8766"
990,"ABBAF3719"
990,"AAAAY4478"
1043,"ABBAG8905"
990,"AAAAP7462"
1010,"AAAAZ8750"
990,"ABBAE7569"
1070,"AAAAW7068"
1030,"ABBAI0893"
1020,"AAAAI6225"
990,"AAAAG7151"
1020,"AAABB1086"
990,"ABBAE8999"
990,"ABBAF2527"
1050,"AAAAT9023"
1000,"AAAAP8748"
1070,"AAAAB4992"
990,"AAAAH3313"
1060,"AAAAU4536"
990,"AAAAH1807"
1030,"AAAAJ7978"
1010,"AAABA8644"
1000,"AAAAI3317"
1040,"AAAAX0210"
990,"AAAAU8648"
990,"AAABB2905"
1070,"AAAAR5660"
990,"ABBAB2513"
1010,"AAAAT1614"
990,"AAAAA7049"
990,"ABBAJ6928"
1000,"ABBAJ3668"
1035,"AAAAL4120"
1043,"AAAAI3221"
990,"AAAAI7559"
1070,"AAAAR3248"
990,"AAAAO1336"
990,"ABBAJ9590"
1010,"ABBAA6870"
1040,"AAAAP2879"
990,"ABBAE7705"
1060,"AAAAD9740"
1010,"AAAAR6525"
1060,"AAAAA5250"
990,"AAAAE7221"
1060,"AAAAV0992"
1010,"AAAAA2050"
990,"AAAAB0582"
990,"AAAAL2436"
1070,"AAAAW8183"
1000,"AAAAY9353"
1070,"AAABA6220"
1070,"AAAAO6872"
990,"AAAAR0810"
1000,"AAAAI2115"
990,"AAAAM8320"
990,"AAAAB0116"
990,"AAABC2886"
990,"AAAAL1208"
1000,"ABBAD4350"
1070,"AAAAH7458"
1010,"AAAAB2028"
1030,"ABBAD6573"
990,"AAAAT9755"
1040,"ABBAJ2698"
1010,"AAAAD7557"
1040,"ABBAF5743"
990,"AAAAS2726"
1010,"AAAAF3373"
1070,"AAAAN0661"
1030,"AAAAN3301"
990,"AAAAG6546"
1000,"AAAAA9219"
990,"AAAAJ2357"
1030,"AAAAW3400"
1010,"AAAAV4348"
1050,"AAAAT6813"
990,"AAABD5455"
1070,"ABBAA7860"
990,"AAAAX6817"
1020,"AAAAU0674"
990,"AAAAL7673"
1030,"AAAAQ8706"
990,"ABBAB6937"
990,"AAAAR9909"
990,"AAAAQ7071"
990,"ABBAF1654"
990,"AAAAR8582"
1010,"AAAAG9228"
1070,"AAAAN1773"
1040,"ABBAH8283"
1000,"AAAAO5183"
1020,"AAAAX1614"
1020,"ABBAH7973"
1030,"ABBAB6483"
1040,"ABBAB3533"
990,"AAABC2819"
1030,"AAAAQ4077"
1070,"AAAAU0451"
1070,"AAAAG8208"
1070,"AAAAB3947"
1070,"AAAAV5638"
1070,"AAAAE4519"
1070,"AAAAS8996"
990,"AAAAW5859"
1040,"AAAAR4930"
990,"AAAAE0577"
1010,"AAAAI7052"
990,"ABBAG1143"
1043,"ABBAC8603"
990,"AAAAN2826"
1060,"AAAAP6250"
990,"AAAAF7930"
1010,"AAAAU8783"
990,"AAAAV4475"
990,"AAAAW1666"
990,"ABBAH2411"
990,"ABBAD4426"
1020,"ABBAE5928"
1070,"AAAAL0955"
1060,"AAABD0733"
1000,"AAAAS6179"
1040,"AAABD5137"
990,"AAAAF0613"
1070,"ABBAA5992"
990,"AAAAX5071"
990,"AAAAI7523"
1010,"AAAAC1382"
1047,"AAAAY3209"
990,"AAAAZ4917"
1070,"AAAAS5195"
1030,"AAABC2160"
1060,"ABBAE2735"
990,"AAABD8838"
1030,"AAAAW9994"
990,"AAAAN5034"
990,"AAAAQ3415"
990,"AAAAF1506"
990,"ABBAI6395"
1070,"AAAAS7417"
1043,"AAAAO8713"
1070,"ABBAA7569"
1050,"AAAAS1471"
1030,"AAAAF4299"
990,"ABBAE7132"
1010,"ABBAB7790"
1030,"AAAAF6032"
990,"AAAAG9115"
1040,"ABBAF1143"
990,"ABBAA8293"
990,"AAAAA2164"
990,"AAAAJ3744"
1070,"AAAAJ1038"
990,"AAAAO8811"
1070,"AAAAK2557"
1035,"AAAAS5734"
1010,"ABBAF0004"
1070,"ABBAI3974"
1000,"AAAAW5519"
1040,"AAAAZ2103"
1000,"AAAAA4905"
1035,"ABBAF4133"
1040,"AAABD0514"
990,"AAAAE7154"
990,"AAABC9736"
1030,"AAAAS4746"
1060,"AAAAX2257"
1010,"ABBAB0768"
1040,"AAAAD0298"
990,"AAAAO5945"
1070,"AAAAX7563"
1060,"AAABD4307"
990,"AAAAK6824"
1070,"AAAAH5637"
1060,"ABBAF1618"
1070,"AAAAO2021"
1000,"AAAAX4550"
1070,"AAABD9596"
1030,"AAAAE8176"
1047,"ABBAG6968"
1070,"ABBAJ7086"
1060,"ABBAF8666"
990,"AAAAR2500"
990,"AAAAO0147"
1040,"ABBAC8114"
990,"AAAAO3133"
990,"AAAAA7482"
1020,"AAAAC3742"
1070,"AAAAT1421"
1000,"AAAAS2026"
1040,"AAAAJ4194"
1060,"ABBAB0064"
1070,"AAAAY6249"
1040,"AAAAN3854"
1070,"ABBAH9852"
1060,"AAAAV7148"
1060,"AAAAJ6318"
1030,"ABBAI5317"
1030,"AAAAQ1864"
1030,"AAAAV3902"
1070,"ABBAF0633"
990,"AAABC5415"
990,"AAAAH4266"
1010,"AAAAY6447"
1010,"AAAAE3410"
990,"ABBAI7057"
1030,"AAABB9097"
1070,"AAAAD1055"
1040,"AAAAH1075"
990,"ABBAJ2099"
990,"AAAAL3051"
990,"AAABA9776"
1000,"AAAAP6663"
1030,"AAABD8232"
1040,"ABBAA9962"
1010,"AAAAW0802"
1050,"AAAAV6651"
1050,"AAABB8094"
990,"ABBAI2050"
1010,"AAAAB5232"
1020,"AAAAA7267"
1010,"AAAAT4300"
990,"AAABA8417"
1040,"AAAAV9442"
990,"AAAAF3878"
1010,"AAAAC3697"
1050,"ABBAI4719"
1040,"ABBAH0821"
1020,"AAAAQ4766"
990,"AAAAL2627"
990,"AAAAT6764"
1000,"AAAAR9153"
1047,"AAABB8055"
990,"AAAAB0259"
1043,"AAABB2475"
1040,"ABBAF9528"
990,"AAAAM9026"
1060,"AAAAL0242"
1040,"AAAAR3934"
1010,"AAAAP5704"
1040,"AAABD3012"
1010,"ABBAF5786"
1000,"AAAAZ9725"
1070,"AAAAJ3865"
990,"AAAAJ9079"
990,"AAAAB7521"
1040,"AAAAH8368"
1070,"AAAAF0755"
1070,"AAABC4662"
1020,"AAAAF7133"
1060,"AAAAC1570"
990,"AAAAX5695"
990,"AAAAX6622"
1060,"AAAAU8835"
1040,"ABBAA2769"
1060,"AAAAH4466"
1030,"ABBAF8067"
1010,"AAAAS0750"
990,"AAAAH1908"
990,"ABBAA3181"
1060,"AAAAM2126"
1030,"AAABA8320"
1040,"AAAAO1796"
1040,"ABBAF7336"
1020,"AAAAA1145"
1060,"AAAAH8056"
1020,"AAAAK4556"
1040,"AAAAU7636"
1070,"ABBAG4341"
990,"ABBAA3776"
990,"AAAAO0552"
1060,"AAAAQ4254"
1010,"ABBAG9418"
990,"AAABB7679"
990,"AAAAO6317"
1060,"AAAAK7034"
1020,"AAAAX1573"
990,"AAAAR5223"
990,"AAABA7374"
990,"ABBAB7403"
1040,"ABBAC5422"
1043,"AAAAY5696"
1000,"ABBAH2731"
1050,"AAAAD0442"
990,"ABBAC6053"
990,"AAAAV6950"
1010,"AAAAM1943"
990,"AAAAL9405"
990,"AAAAM8029"
1010,"AAAAI5409"
1035,"AAAAL3977"
990,"ABBAE0376"
990,"AAAAK2905"
1035,"AAAAW2053"
1040,"ABBAH4871"
1070,"AAAAF5098"
1040,"AAAAR7639"
990,"AAABC6686"
1047,"AAAAO3071"
1070,"ABBAE5295"
1040,"AAAAA0784"
990,"AAAAW6172"
1030,"AAAAO8858"
1040,"AAAAE6590"
990,"AAAAW5387"
1040,"AAAAG2647"
990,"AAAAU2707"
1010,"ABBAD2480"
990,"AAAAN8039"
1035,"AAAAG0086"
990,"AAAAE2366"
990,"AAAAQ8924"
990,"ABBAB7623"
1020,"AAAAD0640"
990,"ABBAF8800"
1040,"AAAAR4850"
1070,"AAABD6146"
1070,"AAABC1837"
990,"AAABA6983"
990,"AAAAO5914"
990,"ABBAI3732"
990,"ABBAF8692"
1040,"ABBAD4278"
990,"AAAAO3831"
990,"AAAAQ9947"
990,"AAAAM6275"
990,"AAAAZ3138"
1020,"AAAAQ6955"
990,"AAAAF8493"
1070,"AAAAA8330"
990,"AAAAV9514"
990,"AAAAD3791"
1010,"AAAAZ1208"
1040,"AAAAO1472"
990,"AAAAN3816"
1010,"ABBAF6437"
990,"AAAAI5270"
1035,"ABBAE6616"
990,"AAAAH6450"
1040,"AAAAM2567"
1000,"AAAAF7909"
1010,"ABBAE9594"
990,"ABBAJ5257"
1020,"AAAAX4924"
1010,"AAAAM5807"
990,"AAAAR8894"
1035,"ABBAF7227"
990,"AAAAR3134"
990,"AAAAZ2739"
1030,"AAAAD2682"
990,"AAAAZ1966"
1020,"AAAAN1046"
1000,"AAAAN5790"
1035,"AAAAD1301"
990,"AAAAS5406"
1010,"AAAAS8580"
1010,"ABBAH9045"
1040,"AAAAH8549"
1040,"ABBAI9299"
1070,"AAAAA8668"
990,"AAAAD2775"
990,"AAABA8673"
1010,"ABBAI5224"
990,"ABBAG2506"
1010,"ABBAG0686"
1020,"AAAAZ9633"
1020,"AAAAR7197"
1000,"ABBAJ9666"
1030,"AAABC6702"
1070,"AAAAB9888"
1010,"AAAAD8430"
1010,"AAAAL8254"
1010,"AAAAJ0479"
1050,"ABBAC4606"
990,"ABBAC9925"
1010,"AAAAV9437"
990,"AAAAI6930"
1040,"AAAAS8973"
990,"AAAAY7632"
990,"AAAAI4254"
1060,"AAAAD9002"
1060,"AAAAI6615"
1070,"AAAAN2830"
1070,"AAABD0521"
990,"AAAAW8576"
1060,"AAAAW9546"
1040,"AAAAC2082"
1047,"AAAAZ4863"
1000,"AAAAI7638"
990,"AAAAO6402"
990,"AAAAQ5765"
1070,"AAAAO9474"
990,"ABBAF5849"
990,"ABBAJ0478"
1070,"AAAAI9471"
990,"AAABC7670"
990,"ABBAD8177"
990,"ABBAB5177"
1000,"AAAAO6173"
1040,"AAABA4844"
990,"ABBAI3939"
1070,"AAAAE4414"
990,"AAABB5587"
1040,"AAAAI3451"
990,"ABBAF8167"
1000,"ABBAI9648"
1010,"AAAAQ3214"
1010,"AAAAR7755"
1060,"AAAAU1021"
1035,"AAAAU2192"
1060,"AAAAT0453"
1030,"AAABC2630"
990,"AAAAI2823"
1035,"AAAAB0558"
990,"AAAAC1577"
990,"AAAAV1708"
1010,"AAAAD9656"
1030,"AAAAW4843"
990,"AAABA4590"
990,"AAAAT7073"
990,"AAAAS7744"
1010,"AAAAB4881"
1010,"AAAAM6513"
990,"AAAAI6991"
1050,"AAAAK5108"
1070,"AAAAV8145"
1060,"AAAAQ6682"
1050,"ABBAA8204"
1020,"AAAAV7613"
1030,"ABBAG5957"
1070,"AAAAP1195"
1060,"AAAAY8111"
990,"AAAAG7425"
990,"AAABA3357"
990,"AAAAG0243"
990,"ABBAF9021"
1020,"AAAAU9006"
990,"AAAAY6604"
1050,"AAAAJ5615"
990,"AAAAE5911"
1060,"AAAAW7213"
990,"AAAAY7435"
990,"ABBAC6553"
1030,"AAAAC2254"
1050,"AAAAF1734"
990,"AAAAK3098"
990,"AAAAT3856"
990,"AAAAR3687"
1000,"AAABB7865"
1050,"AAAAK0724"
1000,"AAAAM0825"
990,"AAAAV4359"
1020,"AAAAE9733"
990,"AAAAI5571"
1050,"AAAAE3757"
990,"AAAAM7577"
1040,"AAAAE6210"
990,"AAAAK7336"
1000,"ABBAI0812"
1050,"AAAAQ0743"
1035,"ABBAD1516"
1035,"AAAAM8709"
1060,"AAAAO2526"
990,"AAAAT6925"
1040,"AAAAK5864"
1070,"AAAAD9126"
1035,"ABBAA4291"
990,"AAAAA2574"
1043,"ABBAF0349"
1010,"ABBAF6484"
1060,"AAAAH3572"
1060,"AAAAR1484"
990,"AAABC1753"
1000,"AAAAO0396"
1010,"AAAAM2740"
1070,"AAAAK3116"
1060,"ABBAB0763"
1000,"AAAAA1262"
990,"AAAAH2474"
990,"AAAAN9817"
990,"AAAAZ1632"
990,"AAAAU7103"
990,"ABBAJ8323"
1020,"AAAAX7557"
1040,"AAAAG2036"
1030,"AAAAH9055"
990,"AAAAS6011"
990,"ABBAC5653"
1000,"AAAAU6874"
1050,"ABBAD6957"
990,"AAAAK1965"
1070,"AAAAP4064"
1010,"ABBAE6152"
1060,"AAABD8572"
990,"AAAAK6797"
1050,"AAAAQ1768"
990,"ABBAH3491"
1010,"AAAAU0078"
1000,"ABBAH0695"
990,"ABBAF9343"
1000,"AAAAY1661"
1020,"AAAAV7285"
1060,"AAAAT2003"
1070,"AAABD3106"
1010,"AAAAI1600"
1043,"AAAAU2833"
1035,"AAAAQ7008"
990,"AAAAX4868"
1010,"AAAAV7509"
990,"AAAAD7009"
1020,"AAAAI6976"
990,"ABBAH8636"
1030,"AAAAS9947"
1010,"ABBAB2755"
1050,"AAAAM9804"
1000,"AAABA3809"
990,"AAAAK9801"
990,"AAABB5349"
1043,"ABBAJ1146"
1035,"AAABA6989"
1060,"ABBAA2259"
1030,"ABBAI3723"
1030,"AAAAN4491"
990,"AAAAS4122"
1047,"AAAAY1418"
1043,"AAAAJ8471"
990,"AAAAP4893"
1020,"ABBAI2690"
990,"AAAAA6871"
990,"AAAAA3723"
1060,"AAAAO7923"
990,"AAAAN8470"
990,"AAAAV4913"
990,"AAAAO4598"
990,"AAAAK5569"
1010,"AAAAT3932"
990,"AAAAQ4024"
990,"AAAAD6002"
1040,"AAAAV8161"
1040,"AAAAC0104"
1070,"AAAAO3204"
1060,"ABBAH0452"
1070,"AAAAJ2430"
990,"AAAAD4749"
1040,"ABBAB3830"
1020,"ABBAD9246"
1010,"AAAAB5388"
1010,"ABBAJ1191"
1020,"ABBAC7523"
1040,"AAAAF1140"
990,"AAAAB1336"
1035,"ABBAC3684"
1020,"ABBAA8981"
1010,"AAAAP7898"
1060,"AAAAO3100"
990,"AAABA4371"
1070,"AAABD3819"
1040,"AAAAO8134"
1070,"AAAAP0690"
1030,"ABBAC4078"
1010,"AAAAZ3627"
990,"AAAAO3517"
1010,"AAAAW0765"
990,"AAAAT0406"
1035,"AAAAU5928"
1020,"AAAAK2051"
1010,"ABBAB4918"
1030,"AAABA6255"
990,"AAAAF4987"
1010,"AAAAG4585"
1060,"ABBAI1883"
990,"AAAAF7727"
1010,"ABBAD8870"
1010,"ABBAB1217"
1047,"AAAAV2111"
990,"AAABB0228"
1010,"AAAAZ6370"
990,"AAAAQ5459"
990,"ABBAF7443"
1010,"AAAAC8641"
1020,"AAAAU0697"
1020,"AAAAC7946"
990,"ABBAJ1284"
1010,"AAAAP4391"
1020,"AAAAR5695"
1020,"AAAAE7902"
1060,"ABBAG6002"
1047,"AAAAC8160"
1010,"AAABC9878"
990,"ABBAG5530"
1010,"ABBAI8530"
1040,"AAAAT8376"
1000,"ABBAD1315"
990,"AAAAU5325"
1050,"ABBAH6415"
1020,"ABBAG8966"
1010,"ABBAG3723"
1040,"AAAAK6191"
990,"ABBAF2497"
990,"AAAAD2440"
990,"AAAAH2756"
1000,"AAABD4045"
1030,"AAAAI7813"
1070,"AAAAK8742"
1040,"ABBAI1473"
990,"AAAAN2018"
1040,"AAAAE9887"
1040,"AAAAZ3500"
990,"AAABD7996"
1040,"ABBAJ2295"
1010,"AAABA5916"
1060,"ABBAE1592"
990,"ABBAA4183"
990,"AAAAC4167"
990,"ABBAF4817"
1010,"ABBAD4854"
1035,"AAABB8777"
1060,"AAAAL1124"
990,"AAAAG5294"
990,"AAAAL4860"
1040,"AAAAI7376"
1010,"AAAAX8393"
990,"AAAAR2756"
1040,"AAABB0128"
990,"ABBAJ6013"
1060,"AAAAZ6548"
1010,"AAAAY0133"
1020,"AAAAT6395"
990,"AAABD7468"
1050,"AAAAB5865"
1070,"AAAAA6006"
1060,"AAAAX9165"
1035,"AAAAB0490"
1040,"AAAAD3780"
1000,"AAAAJ0609"
1010,"AAAAM7766"
1070,"ABBAE2542"
990,"ABBAA0145"
1035,"ABBAB2647"
1035,"ABBAB7977"
990,"ABBAJ5394"
990,"ABBAG2313"
1070,"ABBAF3034"
1010,"AAAAZ2545"
1070,"ABBAB8659"
1060,"AAAAJ5744"
1020,"AAAAH2914"
990,"AAAAK4175"
990,"AAAAL0187"
990,"AAAAS6827"
990,"AAABC4082"
1060,"AAAAH3520"
1020,"AAABC4113"
1040,"ABBAF4041"
1010,"ABBAE6419"
1060,"AAAAX6807"
1060,"AAABA9818"
1047,"AAAAG6882"
990,"ABBAG4627"
1030,"AAAAB1062"
990,"ABBAG7254"
1010,"AAAAL4127"
990,"AAAAU3284"
1070,"ABBAH8097"
1060,"AAAAX4775"
1020,"AAAAP5250"
1060,"AAABA9881"
1070,"AAAAC0327"
1050,"AAAAQ3031"
1060,"AAAAC1389"
1010,"ABBAA6377"
1040,"ABBAH6476"
1010,"ABBAD8094"
1040,"AAAAN5659"
1020,"AAAAB2315"
1070,"AAAAD6860"
990,"AAAAA7887"
990,"AAAAG6076"
1040,"AAAAU3427"
1040,"AAAAL4135"
1000,"ABBAE0401"
1060,"AAAAK8077"
1020,"AAAAA5361"
1040,"AAAAP4964"
1050,"AAAAG4711"
1010,"AAAAE2606"
990,"AAAAT1030"
990,"AAAAE8311"
1000,"AAAAX7351"
1040,"AAAAA1391"
1050,"ABBAD7949"
